id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
926618140979912576,Rental unit in Genève · ★5.0 · 1 bedroom · 1 bed · 1 bath,244749809,Wagner,,Commune de Genève,46.20926559999999,6.148042299999999,Private room,67,25,3,2023-09-29,0.62,8,89,3,
927401444870382390,Rental unit in Champel · 1 bedroom · 1 bed · 1 bath,87275625,Chigbo,,Commune de Genève,46.18947,6.1531,Entire home/apt,75,20,1,2023-09-03,0.26,1,228,1,
927486991848483076,Home in Genthod · 4 bedrooms · 4 beds · 1.5 baths,49182596,Bes,,Genthod,46.26495,6.15597,Entire home/apt,230,28,0,,,1,363,0,
927540651357885701,Rental unit in Genève · ★4.80 · 1 bedroom · 2 beds · 1 bath,13785863,Arnaud,,Commune de Genève,46.21094409618046,6.150739447222141,Entire home/apt,138,2,5,2023-10-21,1.43,1,360,5,
927743601082302551,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,51748386,Sonia,,Commune de Genève,46.20415389951416,6.157970433808733,Entire home/apt,120,1,1,2023-08-17,0.23,2,177,1,
928036344821959555,Home in Lancy · ★4.52 · 1 bedroom · 1 bed · 1.5 shared baths,45179059,Lorenza,,Lancy,46.1877395251809,6.123711306046082,Private room,31,1,25,2023-12-26,6.52,3,25,25,
928147648223048415,Rental unit in Genève · ★4.88 · 1 bedroom · 1 bed · 1 private bath,380773042,Juan,,Commune de Genève,46.1972329,6.142239000000001,Private room,90,2,8,2023-09-25,1.80,1,360,8,
928170975587825372,Rental unit in Genève · 2 bedrooms · 3 beds · 1 bath,273734321,Gaël,,Commune de Genève,46.2061027,6.1627708,Entire home/apt,169,4,0,,,31,0,0,
928319292442363590,Rental unit in Genève · 1 bedroom · 1 bed · 1.5 baths,523731948,Yensy,,Commune de Genève,46.21159809745175,6.130410206419405,Entire home/apt,80,1,1,2023-08-13,0.22,1,55,1,
928727846967730370,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,347472087,Ayoub,,Commune de Genève,46.2062439,6.1433241,Entire home/apt,100,30,0,,,1,179,0,
928777550909761411,Rental unit in Genève · 1 bedroom · 1 bed · 1.5 baths,10917484,Salvatore,,Commune de Genève,46.200989135655696,6.138158023765328,Entire home/apt,,3,2,2023-08-28,0.46,2,0,2,
928794837617657334,Rental unit in Genève · ★5.0 · Studio · 1 bed · 1 bath,523840108,Victoria,,Commune de Genève,46.1917499,6.156005299999999,Entire home/apt,120,2,7,2023-12-02,2.44,2,236,7,
928896001797017594,Rental unit in Vernier · 3 bedrooms · 3 beds · 1 bath,523876892,Ana Gloria,,Vernier,46.20499730141456,6.1076043634518715,Entire home/apt,,1,0,,,1,360,0,
928969488660957084,Home in Vernier · 1 bedroom · 1 bed · 2 baths,506641727,Hl,,Vernier,46.20877296318105,6.077033702526221,Private room,82,1,1,2023-07-08,0.17,7,270,1,
929520608648554069,Rental unit in Genève · ★5.0 · 1 bedroom · 1 bed · 1 bath,3528377,Marc,,Commune de Genève,46.20493793469464,6.157873059312045,Entire home/apt,154,2,5,2023-12-04,0.96,86,0,5,
929536208376476818,Rental unit in Geneva · 2 bedrooms · 3 beds · 1 bath,101615085,Sandra - Interhome Group,,Presinge,46.2205117,6.2407862,Entire home/apt,260,1,0,,,2,46,0,
930194403135284371,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,273734321,Gaël,,Commune de Genève,46.202434231222185,6.13899078381075,Entire home/apt,109,4,0,,,31,0,0,
931095481654130052,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,156576081,Eva,,Commune de Genève,46.21680830960854,6.134668438955011,Entire home/apt,110,3,2,2023-09-28,0.63,1,167,2,
931637233596349885,Home in Veyrier · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,128204859,Philippe,,Veyrier,46.17241286049233,6.1811028573422835,Private room,53,1,4,2023-10-31,0.88,4,21,4,
931875061935262126,Home in Collonge-Bellerive · ★5.0 · 4 bedrooms · 3 beds · 2.5 baths,23561154,Diana,,Collonge-Bellerive,46.24351579143917,6.194425348879778,Entire home/apt,350,3,10,2023-12-21,1.92,1,90,10,
931989163824376098,Rental unit in Genève · ★4.75 · 1 bedroom · 1 bed · 1 bath,23820637,Tamir,,Commune de Genève,46.20877000487207,6.1339146271348,Entire home/apt,115,2,16,2023-12-01,2.96,1,114,16,
931992359482099979,Condo in Genève · 1 bedroom · 1 bed · 1 private bath,44666245,Marie Et Jules,,Commune de Genève,46.21111,6.12373,Private room,62,2,1,2023-09-12,0.28,15,243,1,
932334178704819092,Rental unit in Genève · 2 bedrooms · 2 beds · 1 bath,523829120,Maria Luisa,,Commune de Genève,46.20662409691598,6.127404961423126,Entire home/apt,187,2,0,,,1,71,0,
932470138309835178,Rental unit in Genève · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,485806738,Julien,,Commune de Genève,46.19239260656455,6.162459740121064,Entire home/apt,159,3,5,2023-12-10,1.60,4,0,5,
932701421603385198,Rental unit in Chêne-Bougeries · 2 bedrooms · 2 beds · 1 bath,513292531,Mb,,Chêne-Bougeries,46.2047749,6.200637599999999,Entire home/apt,243,1,1,2023-10-16,0.41,1,270,1,
933157686456440306,Rental unit in Petit-Lancy · 1 bedroom · 1 bed · 1 bath,174223166,Yvan,,Lancy,46.184943611315596,6.1105140298604965,Private room,80,1,0,,,3,84,0,
933171159449784705,Rental unit in Meinier · 1 bedroom · 1 bed · 1 bath,13230478,Solena,,Meinier,46.24646621500133,6.230082095605787,Entire home/apt,90,28,0,,,1,346,0,
933184529516029882,Rental unit in Genève · ★4.63 · Studio · 1 bed · 1 bath,177306566,Claudia,,Commune de Genève,46.195737648082535,6.143067665398121,Entire home/apt,100,3,8,2023-12-11,1.45,1,31,8,
933192666133327586,Rental unit in Plan-les-Ouates · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,44779336,Darius,,Lancy,46.16826736823326,6.136766829814561,Entire home/apt,,1,3,2023-09-12,0.55,1,0,3,
933383187040893659,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,3512669,Pierre-Emmanuel,,Commune de Genève,46.20038795852431,6.1557535081495995,Entire home/apt,147,4,1,2023-08-14,0.22,1,1,1,
933397938326671431,Rental unit in Genève · 1 bedroom · 2 beds · 1 bath,41690760,Emi,,Commune de Genève,46.21511235920715,6.147730544318285,Private room,60,1,0,,,2,365,0,
933867980836871257,Rental unit in Genève · ★4.83 · 1 bedroom · 1 bed · 1.5 baths,525048787,Carol,,Commune de Genève,46.21692830000001,6.1496222,Entire home/apt,198,1,29,2023-12-14,5.54,1,0,29,
933932793309464335,Home in Le Grand-Saconnex · ★4.60 · 1 bedroom · 1 bed · 1 bath,474316831,Vasanthan,,Grand-Saconnex,46.227677767068286,6.116893922751856,Private room,85,1,5,2023-10-01,1.35,3,90,5,
934413315507714869,Rental unit in Chêne-Bougeries · 1 bedroom · 1 bed · 1 bath,525379870,Marie Claude,,Chêne-Bougeries,46.203829040850806,6.184860520177781,Entire home/apt,190,3,0,,,1,365,0,
934712654105958070,Rental unit in Genève · ★4.91 · 1 bedroom · 1 bed · 1 bath,466885079,Zaza,,Commune de Genève,46.20096578775981,6.144028717709637,Entire home/apt,126,3,22,2023-12-23,4.10,1,238,22,
935390979137939030,Rental unit in Genève · ★4.50 · 1 bedroom · 1 bed · 1 bath,181773777,Anael,,Commune de Genève,46.21044739920678,6.147942583464,Entire home/apt,80,14,4,2023-10-01,0.79,1,269,4,
936070116288054948,Rental unit in Genève · ★4.27 · 1 bedroom · 1 bed · 1 bath,256075233,Chrys,,Commune de Genève,46.209683888794224,6.138395910851746,Entire home/apt,120,1,11,2023-12-03,2.19,1,145,11,
936847601693973413,Rental unit in Vernier · 1 bedroom · 1 bed · 1.5 baths,526033148,Samuel,,Vernier,46.219525791122884,6.109580126983625,Private room,110,1,0,,,1,365,0,
936859137603161847,Bed and breakfast in Lancy · 1 bedroom · 1 bed · 1 bath,248005787,Pierre,,Onex,46.18415134601398,6.109993455854968,Private room,60,3,2,2023-10-13,0.71,2,85,2,
937017188355681751,Bed and breakfast in Genève · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,69557702,Jessica,,Commune de Genève,46.192197061474936,6.146479333931202,Private room,86,1,10,2023-11-30,2.78,1,17,10,
937018005169486099,Bed and breakfast in Genève · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,155368531,Norme,,Commune de Genève,46.21669714331705,6.138609980620858,Private room,48,1,15,2023-12-10,3.00,2,116,15,
937521367715569606,Rental unit in Genève · ★4.71 · 1 bedroom · 1 bed · 1 bath,198922995,Emilio,,Commune de Genève,46.2105188740807,6.143990024247123,Entire home/apt,120,3,7,2023-11-19,1.72,2,41,7,
938622901680460511,Rental unit in Genève · ★4.78 · 1 bedroom · 1 bed · 2 shared baths,75771526,Cristiano,,Commune de Genève,46.196693810731865,6.161994169311509,Private room,103,1,9,2023-11-06,2.06,1,258,9,
938923904850433852,Bed and breakfast in Cointrin · ★4.75 · 1 bedroom · 1 bed · 1 bath,270770444,Liliana,,Meyrin,46.22553500263445,6.10659250706666,Private room,50,5,4,2023-12-09,2.11,2,205,4,
939556093721885152,Rental unit in Genève · 1 bedroom · 2 beds · 1 bath,78646310,Constance,,Commune de Genève,46.200742650937755,6.158797682042737,Entire home/apt,140,5,0,,,1,198,0,
939672735259872128,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,37240114,Yanis,,Commune de Genève,46.2101931,6.1477634,Entire home/apt,125,4,1,2023-11-17,0.73,1,6,1,
939735278439640518,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,349048699,Viviana,,Commune de Genève,46.19012708332894,6.135909875605648,Entire home/apt,110,3,1,2023-08-01,0.20,2,327,1,
939835431090515094,Shipping container in Geneva · ★New · 1 bedroom · 1 bed · 2 baths,244749809,Wagner,,Commune de Genève,46.204399086238,6.161546409956486,Entire home/apt,99,1,2,2023-11-13,1.07,8,269,2,
940835011572596866,Rental unit in Le Grand-Saconnex · ★5.0 · 1 bedroom · 1 bed · 1 bath,474825541,Serge,,Grand-Saconnex,46.23016,6.12178,Private room,67,1,14,2023-09-01,2.86,2,0,14,
941031384778758759,Rental unit in Genève · ★4.60 · 1 bedroom · 1 bed · 1 bath,386447423,Alexandra,,Commune de Genève,46.201466420690025,6.127544497075961,Entire home/apt,,1,20,2023-10-28,4.17,2,0,20,
941065744757905511,Rental unit in Meyrin · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,49154053,Lisa,,Meyrin,46.2271027,6.0722546,Private room,83,1,7,2023-12-18,1.44,1,260,7,
941071512477833591,Condo in Genève · 2 bedrooms · 5 beds · 1.5 baths,527210861,Eyob,,Commune de Genève,46.21258849489576,6.146264523267746,Entire home/apt,200,1,2,2023-08-27,0.40,1,355,2,
942107088802235808,Rental unit in Genève · ★5.0 · 1 bedroom · 1 bed · 1 bath,36695139,Aisha,,Commune de Genève,46.20303900446206,6.1591110319697275,Entire home/apt,196,2,9,2023-12-17,1.85,2,91,9,
942327714346915457,Condo in Genève · 1 bedroom · 1 bed · 1.5 shared baths,487812561,Aline,,Commune de Genève,46.21258151621954,6.1525285595033,Private room,,1,0,,,2,0,0,
942632029644360671,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,3766967,Mindaugas,,Commune de Genève,46.2085361,6.136411,Entire home/apt,136,5,1,2023-08-20,0.23,1,300,1,
943202090762185823,Rental unit in Genève · 2 bedrooms · 2 beds · 1 bath,273734321,Gaël,,Commune de Genève,46.19515236994351,6.155183956255578,Entire home/apt,178,4,0,,,31,0,0,
943257972592140119,Home in Bernex · 1 bedroom · 1 bed · 1 bath,153015206,Elisabeth,,Bernex,46.1775329,6.078219799999999,Entire home/apt,69,3,0,,,1,0,0,
943332344308527209,Loft in Versoix · ★5.0 · 1 bedroom · 1 bed · 1 bath,127973055,Rashid,,Versoix,46.27493178775692,6.159768024468128,Entire home/apt,100,1,6,2023-12-07,1.31,1,0,6,
943372041430271816,Rental unit in Genève · 3 bedrooms · 3 beds · 2 baths,348568499,Isabelle,,Commune de Genève,46.2084942,6.1223706,Entire home/apt,246,6,0,,,2,203,0,
943400741712524192,Bed and breakfast in Genève · ★5.0 · 1 bedroom · 1 bed · 1 private bath,348568499,Isabelle,,Commune de Genève,46.2084942,6.1223706,Private room,60,1,4,2023-11-08,1.00,2,177,4,
944056137032960275,Bed and breakfast in Chêne-Bougeries · 1 bedroom · 1 bed · 1 bath,45299434,Nicolas,,Chêne-Bourg,46.19763703407842,6.193065925786166,Private room,200,1,0,,,1,364,0,
944083480867599120,Rental unit in Veyrier · 3 bedrooms · 3 beds · 2 baths,46143912,Philippe,,Veyrier,46.1650089,6.1860555,Entire home/apt,200,3,0,,,36,0,0,
944755192288678339,Rental unit in Genève · ★4.93 · 1 bedroom · 1 bed · 1 bath,67148319,Florian,,Commune de Genève,46.19005906114331,6.138956615923471,Entire home/apt,,4,14,2023-12-03,3.59,1,0,14,
945508492574076705,Rental unit in Genève · 2 bedrooms · 3 beds · 1.5 baths,4346622,Alex,,Commune de Genève,46.201,6.14884,Entire home/apt,350,2,1,2023-10-07,0.37,1,261,1,
946229115300534028,Rental unit in Genève · Studio · 1 bed · 1 bath,528596355,Annah,,Commune de Genève,46.203309993614816,6.154692022979455,Entire home/apt,96,7,0,,,1,87,0,
946343263994403654,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,528632684,Alessia,,Commune de Genève,46.2109801,6.146731,Entire home/apt,,1,0,,,1,0,0,
946901962518802578,Rental unit in Genève · ★4.83 · 1 bedroom · 1 bed · 1.5 baths,235636662,Moni,,Commune de Genève,46.21026,6.13764,Private room,63,3,6,2023-10-15,1.36,3,89,6,
946943668613863630,Rental unit in Genève · 1 bedroom · 1 bed · 1.5 baths,351573819,Justine,,Commune de Genève,46.20998009452736,6.137191151650771,Entire home/apt,120,2,0,,,1,5,0,
946999859079016473,Home in Thônex · ★4.75 · 1 bedroom · 1 bed · 1 bath,386226251,Carlos Jonathan,,Thônex,46.18793302566271,6.191447339951992,Private room,55,1,4,2023-10-30,0.95,1,239,4,
947655980071768674,Rental unit in Genève · ★4.83 · Studio · 1 bed · 1 bath,46143912,Philippe,,Commune de Genève,46.20288439999999,6.160951799999999,Entire home/apt,130,2,12,2023-11-18,2.73,36,167,12,
947713514551298879,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,9910212,Lylia,,Commune de Genève,46.20214037667838,6.130829809985035,Entire home/apt,94,3,0,,,5,5,0,
947718650122906087,Bed and breakfast in Genève · 1 bedroom · 1 bed · 1 bath,9910212,Lylia,,Commune de Genève,46.198618817719606,6.140055251833926,Private room,50,2,1,2023-08-21,0.23,5,30,1,
948478911465717490,Bed and breakfast in Vernier · 1 bedroom · 2 beds · 1 private bath,33440385,Miroslav,,Vernier,46.20644905007196,6.073758378624916,Private room,94,2,1,2023-08-27,0.24,1,287,1,
948564377940225584,Rental unit in Genève · ★4.89 · 1 bedroom · 1 bed · 1.5 baths,435962239,Ludovic,,Commune de Genève,46.1878271,6.1548218,Entire home/apt,95,3,9,2023-12-10,2.18,1,227,9,
948629985767190411,Rental unit in Carouge · 2 bedrooms · 2 beds · 1 bath,5841751,Amaury,,Carouge,46.17795417752872,6.135472320020199,Entire home/apt,,30,0,,,1,263,0,
949755444989113898,Rental unit in Genève · 1 bedroom · 2 beds · 1.5 baths,28275027,Luminociter,,Commune de Genève,46.19240161469702,6.144256399636956,Entire home/apt,156,3,0,,,1,266,0,
951924077100655942,Bed and breakfast in Chêne-Bourg · ★5.0 · 1 bedroom · 1 bed · 1 bath,326251405,Clarisa,,Chêne-Bougeries,46.20143147676606,6.194541456632269,Private room,66,3,4,2023-11-24,0.94,1,364,4,
951958982412981770,Rental unit in Genève · ★4.80 · 1 bedroom · 1 bed · 1.5 baths,4024475,Koray,,Commune de Genève,46.202797200326,6.159455291926861,Entire home/apt,84,2,5,2023-11-26,1.26,1,76,5,
952377792938312575,Rental unit in Le Grand-Saconnex · 1 bedroom · 1 bed · 1 bath,530344772,Stephane,,Grand-Saconnex,46.23042429512873,6.120852167062541,Private room,60,1,0,,,1,256,0,
952867177184542225,Rental unit in Genève · ★4.60 · 1 bedroom · 1 bed · 1 bath,530475271,Mathieu,,Commune de Genève,46.188888725320346,6.138610330312445,Entire home/apt,107,2,5,2023-10-26,1.12,1,43,5,
953366366610180754,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,273734321,Gaël,,Commune de Genève,46.20617123892359,6.13500355435997,Entire home/apt,132,4,0,,,31,0,0,
953430638998494429,Rental unit in Petit-Lancy · ★4.71 · 3 bedrooms · 3 beds · 1 bath,505577360,Lukas,,Lancy,46.19478761764992,6.1204909439830475,Entire home/apt,185,2,7,2023-11-28,1.86,3,167,7,
954742333835953148,Rental unit in Genève · 1 bedroom · 1 bed · Shared half-bath,530906620,Martha,,Commune de Genève,46.212543483739445,6.127048842608929,Private room,,2,0,,,1,48,0,
954788660251327955,Rental unit in Genève · ★4.11 · 1 bedroom · 1 bed · 1 bath,219864375,Maria Alves,,Commune de Genève,46.21320879169274,6.146173159422843,Entire home/apt,154,1,19,2023-12-18,4.52,4,364,19,
955050718335760283,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,10873921,Mohamed,,Commune de Genève,46.200870849682964,6.136906841124713,Entire home/apt,60,3,0,,,1,51,0,
955547679279565772,Rental unit in Anières · ★5.0 · 1 bedroom · 1 bed · 1 bath,251560569,Stephane,,Anières,46.2711219,6.2213828,Entire home/apt,140,2,3,2023-09-24,0.73,1,257,3,
957015652375890902,Rental unit in Genève · ★4.71 · 1 bedroom · 1 bed · 1 bath,203608563,Bilel,,Commune de Genève,46.19573785271262,6.147609525948266,Entire home/apt,62,1,7,2023-12-09,2.19,17,347,7,
957124457593313399,Rental unit in Genève · ★4.92 · 2 bedrooms · 3 beds · 1.5 baths,531576304,Oscar,,Commune de Genève,46.210593602486064,6.134639948511272,Entire home/apt,203,1,13,2023-12-18,4.48,1,73,13,
957588979060505987,Rental unit in Genève · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,489991631,Hema Sagar,,Commune de Genève,46.21086123678533,6.126424305294536,Private room,65,1,8,2023-11-18,1.85,1,36,8,
957932378285453383,Rental unit in Genève · 1 bedroom · 2 beds · 1 bath,203608563,Bilel,,Commune de Genève,46.19571543607867,6.148056620855052,Entire home/apt,112,1,1,2023-11-21,0.81,17,346,1,
957958742735087266,Rental unit in Genève · ★4.67 · 1 bedroom · 1 bed · 1 bath,441350700,Artur,,Commune de Genève,46.20669789999999,6.1440598,Entire home/apt,115,1,3,2023-12-10,2.43,1,17,3,
958505255000885071,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,349048699,Viviana,,Commune de Genève,46.20231,6.15677,Entire home/apt,100,3,0,,,2,266,0,
958636830336384370,Rental unit in Genève · ★4.83 · 2 bedrooms · 2 beds · 1 bath,169208491,David,,Commune de Genève,46.210499,6.134040799999999,Entire home/apt,134,1,6,2023-12-10,1.61,1,33,6,
958666508811830258,Bed and breakfast in Vernier · ★4.93 · 1 bedroom · 1 bed · 1 bath,134078768,Najib,,Vernier,46.2170324,6.0911893,Private room,57,1,14,2023-12-26,3.26,2,268,14,
959940496781791406,Rental unit in Genf · ★4.75 · 1 bedroom · 1 bed · 1 bath,205539565,Claudia,,Commune de Genève,46.18869828862149,6.1447524279356,Entire home/apt,115,5,4,2023-12-08,1.50,1,163,4,
959949876026176899,Rental unit in Genève · ★4.21 · 1 bedroom · 2 beds · 1.5 baths,532353128,Mehdi,,Commune de Genève,46.20895795309916,6.137504428625107,Entire home/apt,90,1,24,2023-12-24,5.50,2,63,24,
959985470460971009,Rental unit in Genève · ★4.63 · 2 bedrooms · 2 beds · 1 bath,338714771,Cloé,,Commune de Genève,46.21672730820972,6.147979434867683,Entire home/apt,150,2,8,2023-12-10,2.14,1,98,8,
960221174479899449,Rental unit in Thônex · ★4.67 · 1 bedroom · 1 bed · 1 bath,356986048,Safae,,Thônex,46.1951153,6.2004355,Entire home/apt,70,1,3,2023-10-30,1.45,2,173,3,
960343385288824827,Rental unit in Genève · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,521193805,Faycal,,Commune de Genève,46.191858,6.1410353,Private room,86,1,6,2023-11-02,1.55,1,55,6,
960634118381884351,Rental unit in Genève · ★5.0 · 2 bedrooms · 1 bed · 1.5 baths,264341974,Esther,,Commune de Genève,46.19379903329005,6.1464732576008,Entire home/apt,170,3,6,2023-11-25,1.55,1,259,6,
960940162199784221,Rental unit in Genève · 2 bedrooms · 2 beds · 1 bath,48450653,Tom,,Commune de Genève,46.18840350055242,6.146245255730826,Entire home/apt,170,5,2,2023-12-23,1.02,5,86,2,
962135583755029895,Bed and breakfast in Genève · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,252509730,Franchesca,,Commune de Genève,46.2175836,6.1396196,Private room,,1,4,2023-12-08,1.18,1,0,4,
